1.037415388569995489e-02,5.018745921487387518e-01
4.957732931341460869e-01,1.338295289592765780e-01
1.421110854545385438e-01,2.185586756260782249e-01
4.185081805104524655e-01,2.481011684135591144e-01
8.405965116535007997e-02,3.454986400504000965e-01
1.667763465323214289e-01,8.785590855326590454e-01
9.509640316267164994e-01,3.874837583231982574e-02
6.991073913987609911e-01,5.727598155694092474e-01
8.980071182251495587e-01,6.668989729196366234e-01
5.478377830464815634e-01,7.024274240680552506e-01
3.864771696146653834e-01,6.944386777644582232e-01
8.248704645005481284e-01,4.656684753672658550e-01
9.405244095266560578e-01,8.037397700123177779e-01
9.833592482243325161e-01,1.696362575837671027e-01
5.210847114597972896e-01,9.455174169762406988e-01
6.495404631604762002e-01,8.608319232256966824e-01
9.708460120902251411e-01,1.855416869344607145e-01
2.431156753134084969e-01,8.734008431011247575e-01
9.062772769235076797e-01,7.582779867966488174e-01
3.469019537755196891e-01,4.635347139840575448e-01
6.105377408481293955e-01,4.962817176711870060e-01
4.779740135383468980e-01,4.355554647663457679e-01
8.704082964265310585e-01,1.873586470614215793e-01
6.876740931926751399e-01,7.035291738013881302e-01
9.252000772711074239e-01,3.945481767426706199e-02
6.471167135451113550e-01,6.380539847173849477e-01
4.616976624706969901e-01,5.305942448539302525e-02
3.857092316235832818e-02,1.695314142078768738e-01
7.945478869785393972e-01,1.626060465600808191e-01
1.387386997795518884e-01,3.529169532326819070e-01
4.844984551528020988e-01,6.977363851237775583e-01
8.011564316956859555e-01,2.667743770719412932e-01
9.094762092582502344e-01,2.286694996967686411e-02
3.751227624957739204e-01,1.996333286482246949e-01
3.428052291614103186e-01,4.441122950440464789e-01
4.981396103617926618e-01,4.143463247996216348e-01
2.142559628849374231e-01,2.166397127268621103e-01
2.323071272464986015e-01,7.290856206264125783e-01
4.159186670147921872e-01,5.838981780137995070e-01
4.943366051327067190e-01,4.300468142111865122e-01
7.347658170361696106e-01,5.562164868036488796e-01
3.026306416600065274e-01,9.707981948134559724e-01
2.248426121233041419e-01,1.387691569546727344e-01
6.149324753622187334e-01,4.919289392847462361e-01
1.831527336532204897e-01,1.093105151646996953e-01
5.395755249234238660e-01,2.892992815482438029e-01
1.030540518461233734e-01,4.906015481743156714e-01
6.320916847324551391e-01,3.796921692694821271e-02
5.001079204417592239e-01,8.354342992944530089e-02
7.913182347443759035e-01,7.580360249227713343e-01
2.622732208029519008e-01,1.008585910452216572e-01
9.171927061604334686e-01,5.174602417688304312e-01
1.335396759234336317e-01,1.125431140433565957e-01
8.416411484140771115e-01,5.460747365304213785e-01
2.610165831475279585e-01,5.758255178198639079e-01
3.138526067779223716e-01,7.916231853067415836e-01
4.930907184029588164e-01,9.651581834600465593e-01
5.203119444971533447e-01,9.030215954972694581e-01
2.498045606023169274e-01,5.214873031839404316e-01
5.057456833900042525e-01,8.130714807282639622e-01
7.319422123083008103e-02,8.362070007447454101e-01
8.042356353788296941e-01,4.063212708530659079e-01
3.645124832216717348e-02,7.672541069525758983e-01
6.789275690306019184e-01,9.189288882574175865e-01
5.601856223020570402e-01,9.677189597257390696e-01
3.083843510756831829e-01,3.388899661153522702e-01
7.308818114469667337e-01,7.013699059343118103e-01
7.253489218662518834e-01,8.939427440668856750e-01
7.166490873934734385e-01,6.821527701714027447e-01
8.431168420521119033e-01,6.451189984951727352e-01
3.026988881287585587e-01,8.287812022495744113e-01
2.447195476763491806e-01,7.037806929924809163e-01
5.358882408436371758e-01,3.808095187485129873e-01
1.786179351588523812e-01,8.858316044330558636e-01
8.023349348478681087e-02,8.035886470755149169e-01
6.834703518935442146e-01,4.620104412980041708e-01
6.640493094413981723e-01,2.826662622956666038e-01
8.615747749365013641e-01,1.784795558927365633e-01
5.797107815939462894e-01,4.636343824686356418e-01
6.732218267193462724e-01,4.761244544112489541e-01
9.525111535091707049e-01,8.532576304162076131e-01
8.985071059711379204e-01,2.556910333235784538e-02
1.564229021784343532e-01,4.768981501736271333e-01
7.347218410133316002e-01,3.563094773249577685e-01
5.644536326774811652e-01,4.546949815285261653e-02
6.404413055996330817e-01,6.812063808078305804e-01
3.956374751104815291e-01,1.366730103382248762e-01
4.164577521595820286e-01,7.384628341563913567e-01
5.843076357569015888e-01,8.834332260849691032e-01
5.787496113205873316e-01,1.779704602919232048e-01
5.917516930676421927e-01,5.387774367636355421e-02
7.434131328771561575e-01,2.010376614787210414e-01
9.046753424720537229e-01,4.735678802411608102e-01
4.416531841609271369e-01,1.360797021056996403e-01
8.076955975507973395e-01,9.170287574816973208e-01
6.945884920570353227e-01,6.675444589256175343e-01
7.066177648597785632e-01,7.448136012574598785e-01
7.145951590411773191e-01,1.429625240752501192e-01
6.663579478569595649e-01,9.103573932050846862e-01
3.242495886252683146e-02,1.848143748305152156e-01
